subject,predicate,object,comment_count,sum_W_i,sum_like_count,strength,mean_burst_risk
评论者,饶,他,1,0.6247606183714088,0.0,0.0,0.37523938162859116
趣测评,内讧,成员,1,0.6247606183714088,0.0,0.0,0.37523938162859116
趣测评,大打出手,成员,1,0.6247606183714088,0.0,0.0,0.37523938162859116
趣评测两合伙人,因金融投资出现,分歧,1,0.6247606183714088,0.0,0.0,0.37523938162859116
身高,是,一米八,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这,不是,AI,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这,不是,打拳的声音,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这,像,霸凌小学生,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这,好笑,程度高,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这,属于,暴力内容,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这,是,内心所想,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这,是,真打,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这,是,真的打了,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这,穿了,20厘米的鞋,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这一顿揍,使,李杰灵晚上不起夜,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这个,上,热门,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这个,可能是,起夜的原因,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这个,是,年度最佳,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这个版本,好,质量,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这么做,伤,他,1,0.6247606183714088,0.0,0.0,0.37523938162859116
这么多人,想打,洁玲,1,0.6247606183714088,0.0,0.0,0.37523938162859116
铁粉,看,你抽起来才不痛,1,0.6247606183714088,0.0,0.0,0.37523938162859116
雷军,打,你,1,0.6247606183714088,0.0,0.0,0.37523938162859116
非老李铁粉,看着心疼,老李,1,0.6247606183714088,0.0,0.0,0.37523938162859116
高度,不符,标准,1,0.6247606183714088,0.0,0.0,0.37523938162859116
（某人）,被打,（无宾语）,1,0.6247606183714088,0.0,0.0,0.37523938162859116
评论者,用AI做,业务,1,0.6236605351944118,0.0,0.0,0.3763394648055882
深耕AI,是,对的,1,0.6236605351944077,0.0,0.0,0.3763394648055923
Ai,代替,插画师,1,0.6236605351944072,0.0,0.0,0.37633946480559277
AI,减少,行业就业岗位,1,0.623660535194407,0.0,0.0,0.376339464805593
AI,摧毁,行业,1,0.623660535194407,0.0,0.0,0.376339464805593
凡人修仙传的AI二创,制作,精良,1,0.623660535194407,0.0,0.0,0.376339464805593
厂长,出,教程,1,0.623660535194407,0.0,0.0,0.376339464805593
太平年,讲了,一小部分,1,0.623660535194407,0.0,0.0,0.376339464805593
我,利用,ai带来的效率,1,0.623660535194407,0.0,0.0,0.376339464805593
我,担心,ai的破坏力,1,0.623660535194407,0.0,0.0,0.376339464805593
普通人,找到,业余爱好,1,0.623660535194407,0.0,0.0,0.376339464805593
脑子,不够用,脑子,1,0.623660535194407,0.0,0.0,0.376339464805593
评论者,开始,业余爱好,1,0.623660535194407,0.0,0.0,0.376339464805593
评论者,需要,几个app,1,0.623660535194407,0.0,0.0,0.376339464805593
这些,可以同时做,这些,1,0.623660535194407,0.0,0.0,0.376339464805593
这段完整历史,值得,再拍一遍,1,0.623660535194407,0.0,0.0,0.376339464805593
AI,把效率拉满,效率,1,0.6236605351944069,0.0,0.0,0.3763394648055931
AI,替代,人脑的无中生有,1,0.6236605351944069,0.0,0.0,0.3763394648055931
AI,贡献,经济,1,0.6236605351944069,0.0,0.0,0.3763394648055931
AI时代,缺,执行的人,1,0.6236605351944069,0.0,0.0,0.3763394648055931
AI自媒体,大爆发,AI自媒体,1,0.6236605351944069,0.0,0.0,0.3763394648055931
ai,实现,想法,1,0.6236605351944069,0.0,0.0,0.3763394648055931
ai,控制,我,1,0.6236605351944069,0.0,0.0,0.3763394648055931
app,协同,工作,1,0.6236605351944069,0.0,0.0,0.3763394648055931
七哥侃历史,讲过,这块历史,1,0.6236605351944069,0.0,0.0,0.3763394648055931
人人,生产,内容,1,0.6236605351944069,0.0,0.0,0.3763394648055931
会用AI和不会用的企业,拉大,差距,1,0.6236605351944069,0.0,0.0,0.3763394648055931
你,有,想法,1,0.6236605351944069,0.0,0.0,0.3763394648055931
你,说出来,想法,1,0.6236605351944069,0.0,0.0,0.3763394648055931
制作成本,降低,百倍,1,0.6236605351944069,0.0,0.0,0.3763394648055931
厂嫂,发,油管,1,0.6236605351944069,0.0,0.0,0.3763394648055931
厂嫂,翻译,外版,1,0.6236605351944069,0.0,0.0,0.3763394648055931
厂长,做了,视频,1,0.6236605351944069,0.0,0.0,0.3763394648055931
厂长,出,教材,1,0.6236605351944069,0.0,0.0,0.3763394648055931
厂长,厉害,能力,1,0.6236605351944069,0.0,0.0,0.3763394648055931
厂长,发出来,视频,1,0.6236605351944069,0.0,0.0,0.3763394648055931
培育钻,上,平台,1,0.6236605351944069,0.0,0.0,0.3763394648055931
对方,强,表现,1,0.6236605351944069,0.0,0.0,0.3763394648055931
对方,牛掰,表现,1,0.6236605351944069,0.0,0.0,0.3763394648055931
想法点子,是,最重要的,1,0.6236605351944069,0.0,0.0,0.3763394648055931
我,开通,它,1,0.6236605351944069,0.0,0.0,0.3763394648055931
效率,导致,卷,1,0.6236605351944069,0.0,0.0,0.3763394648055931
整个产业,赚,钱,1,0.6236605351944069,0.0,0.0,0.3763394648055931
新势力,弯道超车,传统企业的优势,1,0.6236605351944069,0.0,0.0,0.3763394648055931
普通人,不知道怎么入手,学习,1,0.6236605351944069,0.0,0.0,0.3763394648055931
普通人,入手,该技能,1,0.6236605351944069,0.0,0.0,0.3763394648055931
术,变得,简便,1,0.6236605351944069,0.0,0.0,0.3763394648055931
机会,给到,能熟练应用ai工具的人,1,0.6236605351944069,0.0,0.0,0.3763394648055931
老板,上,莫桑钻的饰品,1,0.6236605351944069,0.0,0.0,0.3763394648055931
老板,出,教程,1,0.6236605351944069,0.0,0.0,0.3763394648055931
行业,会,更卷,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,上传了,内容,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,买,积分,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,做,事情,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,出,教程,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,分享,内容,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,发出来,视频,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,干活,工作,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,弄下来,平均50左右1分钟,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,想看,内容,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,渲染,焦虑,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,点,赞,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,烦了,AI的玩意儿,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,热爱,工作,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,用,扣子,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,看,成片,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,跟上,对方,1,0.6236605351944069,0.0,0.0,0.3763394648055931
评论者,需要,app,1,0.6236605351944069,0.0,0.0,0.3763394648055931
豆包千问,交叉核实,内容,1,0.6236605351944069,0.0,0.0,0.3763394648055931
这,回到了,道的阶段,1,0.6236605351944069,0.0,0.0,0.3763394648055931
这东西,变得,不值钱,1,0.6236605351944069,0.0,0.0,0.3763394648055931
道的提高,不是,一天两天,1,0.6236605351944069,0.0,0.0,0.3763394648055931
门槛,拉低了,门槛,1,0.6236605351944069,0.0,0.0,0.3763394648055931
一个人,干,牛逼的事,1,0.6236605351944068,0.0,0.0,0.3763394648055932
以前的人,剪辑拼凑,视频,1,0.6236605351944068,0.0,0.0,0.3763394648055932
奶爸,看,内容,1,0.6236605351944068,0.0,0.0,0.3763394648055932
工具,转为,外国人,1,0.6236605351944068,0.0,0.0,0.3763394648055932
工具,转为,英文字幕,1,0.6236605351944068,0.0,0.0,0.3763394648055932
评论者,请求抽取,我,1,0.6217615354017179,0.0,0.0,0.37823846459828214
人,使用,工具,1,0.6217615354017177,0.0,0.0,0.37823846459828225
工具,是,延伸,1,0.6217615354017177,0.0,0.0,0.37823846459828225
工具,是,替代,1,0.6217615354017177,0.0,0.0,0.37823846459828225
思考和成长,是,不被替代的底气,1,0.6217615354017177,0.0,0.0,0.37823846459828225
有的人,交出,才能,1,0.6217615354017177,0.0,0.0,0.37823846459828225
没有的人,租赁,才能,1,0.6217615354017177,0.0,0.0,0.37823846459828225
评论者,学会,AI工具,1,0.6217615354017177,0.0,0.0,0.37823846459828225
评论者,希望获赠,书,1,0.6217615354017177,0.0,0.0,0.37823846459828225
评论者,支持,一波,1,0.6217615354017177,0.0,0.0,0.37823846459828225
评论者,期待,好书,1,0.6217615354017177,0.0,0.0,0.37823846459828225
评论者,看,书,1,0.6217615354017177,0.0,0.0,0.37823846459828225
评论者,蹲,万一,1,0.6217615354017177,0.0,0.0,0.37823846459828225
赫伯特西蒙,写过,什么书,1,0.6217615354017177,0.0,0.0,0.37823846459828225
人,保持,理性,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,不好说,是利是弊,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,介绍,书,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,可以好运,一次,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,建议看,书,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,挑战,不可能,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,支持,它,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,支持,这本书,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,期待,它,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,期待,转发赠书,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,试试,界面荐书,1,0.6217615354017176,0.0,0.0,0.37823846459828236
评论者,读完,这本书,1,0.6217615354017176,0.0,0.0,0.37823846459828236
这本书,不错,质量,1,0.6217615354017176,0.0,0.0,0.37823846459828236
AI,替代,人类的大脑,1,0.6195648306605038,0.0,0.0,0.38043516933949617
利用AI,导致,很多人下岗,1,0.6195648306605038,0.0,0.0,0.38043516933949617
评论者,期待,硬核内容,1,0.6184067182363256,0.0,0.0,0.38159328176367435
AI,代替,人的情感,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,代替,演员的性价比,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,代替,真人演戏,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,修饰,画面,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,取代,影视行业,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,取代,我,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,取代,真人,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,取代,真人的温度,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,取代不了,人类,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,可以取代,99.99%的演员和歌手,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,带来,声音版权问题,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,带来,技术革新,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,带来,肖像版权问题,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,把工作给,真正热爱和努力的人,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,提供,风格类型,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,是,人的产物,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,替,我,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,替代,创作者和观众之间的情感联结,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,替代,真人表演里的温度与共情,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,有,塑料感,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,有,感情,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,服务于,人,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,淘汰,戏混子,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,真实,程度,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,真实,表现,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI,解决,实拍质感,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI出来的,有,粉,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI出来的人,长得,一样,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI剧,不会取代,真人剧,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI剧,会成为,另一种类型,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI剧,拍,类型,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI真人眼神,有,空洞,1,0.6167492590889161,0.0,0.0,0.3832507409110839
AI真人眼神,没有,情感,1,0.6167492590889161,0.0,0.0,0.3832507409110839
ai,不能演出,细腻情感,1,0.6167492590889161,0.0,0.0,0.3832507409110839
ai,做到,这一点,1,0.6167492590889161,0.0,0.0,0.3832507409110839
ai,分流,观众,1,0.6167492590889161,0.0,0.0,0.3832507409110839
ai,取代,真人,1,0.6167492590889161,0.0,0.0,0.3832507409110839
ai,是,技术,1,0.6167492590889161,0.0,0.0,0.3832507409110839
ai,没有,真人活灵活现,1,0.6167492590889161,0.0,0.0,0.3832507409110839
ai短剧,打发,时间,1,0.6167492590889161,0.0,0.0,0.3832507409110839
七七,去了,别的地方,1,0.6167492590889161,0.0,0.0,0.3832507409110839
七七,签,男神,1,0.6167492590889161,0.0,0.0,0.3832507409110839
下部剧,有,角色,1,0.6167492590889161,0.0,0.0,0.3832507409110839
不同的演员,演出,不同的感觉,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于,上,热搜,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于,是,行业明灯,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于正,是,市场的稀缺资源,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于正,说,话,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于正老师,开,下部戏,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于老师,分析,很对,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于老师,喜欢,长篇大论,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于老师,找,张凌赫,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于老师,拍,剧,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于老师,有,见识,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于老师,看,哲瀚的直播,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于老师,说,对的话,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于老师,说,有道理,1,0.6167492590889161,0.0,0.0,0.3832507409110839
于老师,说,有道理的话,1,0.6167492590889161,0.0,0.0,0.3832507409110839
人,是,基础,1,0.6167492590889161,0.0,0.0,0.3832507409110839
人,有,恐怖效应,1,0.6167492590889161,0.0,0.0,0.3832507409110839
人,有,链接需求和幻想,1,0.6167492590889161,0.0,0.0,0.3832507409110839
他,说,这么,1,0.6167492590889161,0.0,0.0,0.3832507409110839
你,冲浪,快,1,0.6167492590889161,0.0,0.0,0.3832507409110839
你,是,稀缺的,1,0.6167492590889161,0.0,0.0,0.3832507409110839
你,有,模板,1,0.6167492590889161,0.0,0.0,0.3832507409110839
你,说,不错,1,0.6167492590889161,0.0,0.0,0.3832507409110839
你,说,对,1,0.6167492590889161,0.0,0.0,0.3832507409110839
你,说,对的话,1,0.6167492590889161,0.0,0.0,0.3832507409110839
你,说,很对,1,0.6167492590889161,0.0,0.0,0.3832507409110839
你,说,有用的,1,0.6167492590889161,0.0,0.0,0.3832507409110839
你,配,自拍,1,0.6167492590889161,0.0,0.0,0.3832507409110839
做得越来越像,不会吸引,人,1,0.6167492590889161,0.0,0.0,0.3832507409110839
做得越来越像,会让感到,恐惧,1,0.6167492590889161,0.0,0.0,0.3832507409110839
凤不栖有欢娱,有,其他演员,1,0.6167492590889161,0.0,0.0,0.3832507409110839
制造出来的东西,是,工具,1,0.6167492590889161,0.0,0.0,0.3832507409110839
各个行业,发生,巨变,1,0.6167492590889161,0.0,0.0,0.3832507409110839
塌房的,可以用,ai,1,0.6167492590889161,0.0,0.0,0.3832507409110839
大部分人,爱看,假人,1,0.6167492590889161,0.0,0.0,0.3832507409110839
它,被利用,人,1,0.6167492590889161,0.0,0.0,0.3832507409110839
实景效应,带动,文旅,1,0.6167492590889161,0.0,0.0,0.3832507409110839
小角色,可以用,ai,1,0.6167492590889161,0.0,0.0,0.3832507409110839
少年,是,元气满满,1,0.6167492590889161,0.0,0.0,0.3832507409110839
影视业,显现出,颓势,1,0.6167492590889161,0.0,0.0,0.3832507409110839
很多时候,要看,时机,1,0.6167492590889161,0.0,0.0,0.3832507409110839
微博,提醒,我,1,0.6167492590889161,0.0,0.0,0.3832507409110839
您,让...看到,独立清醒的女性角色,1,0.6167492590889161,0.0,0.0,0.3832507409110839
您,让...看到,被尊重的女频剧,1,0.6167492590889161,0.0,0.0,0.3832507409110839
我,不会滥用,AI,1,0.6167492590889161,0.0,0.0,0.3832507409110839
我,不想看,AI,1,0.6167492590889161,0.0,0.0,0.3832507409110839
我,要看,有血有肉有演技的真人,1,0.6167492590889161,0.0,0.0,0.3832507409110839
我们,怕,困难,1,0.6167492590889161,0.0,0.0,0.3832507409110839
我们,消除,恐惧,1,0.6167492590889161,0.0,0.0,0.3832507409110839
我们,面对,困难,1,0.6167492590889161,0.0,0.0,0.3832507409110839
故事,抓住,我们,1,0.6167492590889161,0.0,0.0,0.3832507409110839
新媒体,取代,传统媒体,1,0.6167492590889161,0.0,0.0,0.3832507409110839
新生技术,会回归,真人表演,1,0.6167492590889161,0.0,0.0,0.3832507409110839
明星,是,纸片人,1,0.6167492590889161,0.0,0.0,0.3832507409110839
有些人,演得不如,ai,1,0.6167492590889161,0.0,0.0,0.3832507409110839
有能力有才华的人,担心被...取代,ai,1,0.6167492590889161,0.0,0.0,0.3832507409110839
有趣的艺人,有,独特的价值,1,0.6167492590889161,0.0,0.0,0.3832507409110839
本人,有,兴趣,1,0.6167492590889161,0.0,0.0,0.3832507409110839
本人,赞同,观点,1,0.6167492590889161,0.0,0.0,0.3832507409110839
机器人,展现,每个细微的表情,1,0.6167492590889161,0.0,0.0,0.3832507409110839
杨星慧,进,组,1,0.6167492590889161,0.0,0.0,0.3832507409110839
杨星慧生日会,有,直播,1,0.6167492590889161,0.0,0.0,0.3832507409110839
欢娱,有,金吾不禁,1,0.6167492590889161,0.0,0.0,0.3832507409110839
演技,取代,完,1,0.6167492590889161,0.0,0.0,0.3832507409110839
漫剧,拍,类型,1,0.6167492590889161,0.0,0.0,0.3832507409110839
版权问题,让讨厌,观众,1,0.6167492590889161,0.0,0.0,0.3832507409110839
甲方,迷恋,AI,1,0.6167492590889161,0.0,0.0,0.3832507409110839
男神,养,皮肤,1,0.6167492590889161,0.0,0.0,0.3832507409110839
男神,在忙,事情,1,0.6167492590889161,0.0,0.0,0.3832507409110839
男神,看,我id,1,0.6167492590889161,0.0,0.0,0.3832507409110839
男神,能翻牌,我,1,0.6167492590889161,0.0,0.0,0.3832507409110839
男神,说,好棒,1,0.6167492590889161,0.0,0.0,0.3832507409110839
男神,说,话,1,0.6167492590889161,0.0,0.0,0.3832507409110839
男神,说得,对,1,0.6167492590889161,0.0,0.0,0.3832507409110839
男神,配,自拍,1,0.6167492590889161,0.0,0.0,0.3832507409110839
真人,好,总归,1,0.6167492590889161,0.0,0.0,0.3832507409110839
真人,是,不一样的,1,0.6167492590889161,0.0,0.0,0.3832507409110839
真人,诠释,眼泪和情感,1,0.6167492590889161,0.0,0.0,0.3832507409110839
